Date & Time Stamp	Mast - 82m Wind Direction Mean	Mast - 80m Wind Speed Mean	Mast - 80m Wind Speed Std Dev	Mast - 64m Wind Speed Mean	Mast - 35.0m Wind Speed Mean	Pressure (mBar)	Relative humidity (%)	Temperature (C)
31/03/2012 20:30	285.9	6.49	0.95	6.24	4.19	966	93.5	13.09
31/03/2012 20:40	280.3	6.59	0.87	6.42	4.9	966	93.6	13.08
31/03/2012 20:50	273.1	6.91	0.82	6.78	5.36	967	93.7	13.1
31/03/2012 21:00	268.8	7.31	0.68	7.16	6.37	967	93.7	13.11
31/03/2012 21:10	268.9	7.92	0.67	7.9	6.56	967	93.7	13.07
31/03/2012 21:20	272.4	7.08	1.31	6.95	5.84	967	94.1	13.25
31/03/2012 21:30	265.9	6.12	1.61	6.05	5.43	966	95.1	13.29
31/03/2012 21:40	271.6	7.65	0.44	7.62	6.11	966	94.9	13.28
31/03/2012 21:50	276.6	7.44	0.82	7.38	6.28	966	94.8	13.27
31/03/2012 22:00	274	5.64	1.13	5.52	4.65	966	94.3	13.14
31/03/2012 22:10	273.9	5.63	0.87	5.46	4.44	967	93.6	13.09
31/03/2012 22:20	281	5.41	0.65	5.3	4.51	967	92.6	13.14
31/03/2012 22:30	284	5.15	0.57	5.04	4.23	968	92.7	12.99
31/03/2012 22:40	281.3	5.21	0.45	5.13	4.68	968	92.4	13.03
31/03/2012 22:50	274.6	4.89	0.43	4.86	4.44	968	92.3	12.97
31/03/2012 23:00	266.5	3.72	0.76	3.75	4.53	967	91.7	12.93
01/04/2012 03:40	269.9	8.1	1.24	8.03	6.48	967	91.6	12.99
01/04/2012 03:50	274	8.29	1.01	8.17	6.45	967	92.1	13.05
01/04/2012 04:00	280.5	8.36	1.08	8.25	6.62	967	91.3	13.03
01/04/2012 04:10	282.1	7.97	1.23	7.74	6.48	966	91	13.04
01/04/2012 04:20	285.1	7.78	0.98	7.53	5.98	966	90.8	13.04
01/04/2012 04:30	290.7	8.2	1.03	7.98	6.33	965	90.7	13.03
01/04/2012 04:40	295.9	8.55	1.06	8.34	6.74	964	90.2	12.99
01/04/2012 04:50	293	8.84	1.07	8.68	7.08	964	90.6	12.98
01/04/2012 05:00	291.5	8.84	1.15	8.63	6.78	964	89.8	12.93
01/04/2012 05:10	290	8.89	1.1	8.7	7.3	964	89.5	12.87
01/04/2012 05:20	290.6	7.31	0.95	7.09	5.49	964	89.3	12.82
01/04/2012 05:30	293	6.7	0.95	6.52	5.29	964	88.6	12.64
01/04/2012 05:40	295.6	5.93	1.01	5.8	4.98	964	87.8	12.59
01/04/2012 05:50	295.4	6.62	1.13	6.55	5.4	965	87	12.63
01/04/2012 06:00	292.2	7.26	1.09	7.12	6.33	965	87	12.61
01/04/2012 06:10	294.5	7.52	0.91	7.49	6.75	966	86.7	12.63
01/04/2012 06:20	291.8	6.92	0.99	6.92	6.34	965	87.1	12.62
01/04/2012 06:30	296.1	6.04	0.72	5.99	5.67	964	88.8	12.67
01/04/2012 06:40	301.1	5.52	0.58	5.38	4.67	964	88.9	12.68
01/04/2012 06:50	301.1	5.43	0.6	5.36	4.91	964	87.6	12.64
01/04/2012 07:00	300	6.09	0.78	6.01	5.1	965	85.5	12.66
01/04/2012 07:10	298.7	5.15	0.7	5.13	5.04	965	84.1	12.7
01/04/2012 07:20	304.4	5.42	0.73	5.45	5.08	965	85.1	12.71
01/04/2012 07:30	310.6	7.04	0.75	6.92	6.18	964	86.5	12.76
01/04/2012 07:40	306.2	7.75	0.99	7.7	7.15	964	86.1	12.79
01/04/2012 07:50	298.4	8.04	1.04	7.98	7.31	964	84.7	12.83
01/04/2012 08:00	295.6	7.02	0.84	7.03	6.46	965	85.1	12.86
01/04/2012 08:10	297.3	6.31	0.97	6.2	5.68	966	84.7	12.92
01/04/2012 08:20	299.8	6.32	0.68	6.32	5.8	966	82.2	13
01/04/2012 08:30	298.3	7.07	0.9	7.01	6.52	965	79.31	13.16
01/04/2012 08:40	300.6	7.71	0.62	7.69	7.18	965	80.1	13.09
01/04/2012 08:50	302.6	5.76	0.71	5.66	5.44	964	82.6	13.14
01/04/2012 09:00	298.2	6.37	0.78	6.24	5.82	964	81.3	13.11
01/04/2012 09:10	294	5.66	0.51	5.63	5.32	965	77.71	13.09
01/04/2012 09:30	303.7	5.92	1	5.9	5.39	965	74.28	12.97
01/04/2012 09:50	311.2	7.06	0.48	6.99	6.63	965	74.33	12.89
01/04/2012 10:00	301.8	6.95	1	6.86	6.36	965	75.7	12.86
01/04/2012 10:10	307.1	7.92	0.77	7.88	7.71	965	76.86	12.88
01/04/2012 10:20	303.4	7.91	1.09	7.86	7.5	966	78.53	12.93
01/04/2012 10:30	301.7	7.06	0.78	6.97	6.43	966	79.27	12.92
01/04/2012 10:40	297.7	9.12	1.07	9.08	8.28	965	77.8	12.88
01/04/2012 10:50	308.4	9.39	0.72	9.31	8.84	965	77.6	12.71
01/04/2012 11:00	317.4	7.68	1.31	7.46	6.37	965	77.68	12.64
01/04/2012 11:30	308.9	7.99	1.02	7.89	7.61	965	76.14	12.6
01/04/2012 11:40	321.8	7.51	1.25	7.4	6.34	965	75.25	12.56
01/04/2012 11:50	344.5	5.43	1.06	5.31	4.17	965	75.17	12.52
01/04/2012 12:00	359.4	3.04	0.58	2.96	2.79	965	75.22	12.48
01/04/2012 12:10	354.8	4.1	0.6	3.91	3.12	965	74.97	12.46
01/04/2012 12:20	310	4.11	1.14	4.04	3.6	965	75.49	12.41
01/04/2012 12:30	300.9	5.35	0.8	5.2	4.84	964	77.83	12.44
01/04/2012 12:40	349.6	4.12	0.9	3.99	3.68	964	78.35	12.57
01/04/2012 12:50	305.7	3.65	0.97	3.63	2.61	963	76.63	12.56
01/04/2012 13:00	293.8	5.38	1.24	5.34	5.02	964	72.61	12.6
01/04/2012 13:10	278.4	6.55	0.75	6.55	6.04	964	71.41	12.67
01/04/2012 13:20	272.5	5.26	0.77	5.2	4.75	965	71.19	12.86
01/04/2012 13:30	277.2	4.42	0.64	4.42	4.22	964	69.57	12.99
01/04/2012 13:40	287.1	4.24	0.45	4.28	4.13	964	74.08	13.14
01/04/2012 13:50	290.8	4.43	0.55	4.49	4.08	964	76.73	13.41
01/04/2012 14:00	299.7	3.5	0.56	3.46	3.16	964	77.54	13.61
01/04/2012 14:10	302.2	2.96	0.86	2.88	2.62	964	77.23	13.67
01/04/2012 14:20	314.2	3.99	0.49	3.94	4.02	964	75.14	13.46
01/04/2012 14:30	314.2	3.77	0.5	3.75	3.7	964	75.78	13.21
01/04/2012 14:40	310	3.27	0.47	3.24	3.13	963	77.07	13.19
01/04/2012 15:30	6	4.9	1.22	4.64	3.77	963	76.71	13.24
01/04/2012 15:40	37.15	4.63	0.72	4.63	4.42	963	75.6	13.22
01/04/2012 15:50	350	2.64	1.08	2.68	2.33	963	73.56	13.19
01/04/2012 16:00	17	2.79	0.89	2.7	2.21	963	71.91	13.07
01/04/2012 16:10	6.2	3.24	0.58	3.12	2.56	963	70.07	13.05
01/04/2012 16:20	6.8	3.32	0.83	3.25	2.96	963	67.55	12.97
01/04/2012 16:30	1.2	3.39	1.05	3.27	2.82	963	67.63	12.9
01/04/2012 16:40	328.5	4.41	1	4.2	3.48	963	65.88	12.69
01/04/2012 16:50	330.4	4.15	0.84	3.97	3.08	963	66.55	12.41
01/04/2012 19:50	295.5	4.55	0.59	4.36	3.07	962	65.61	12.63
01/04/2012 20:00	300.8	4.91	0.66	4.62	3.49	962	65.9	12.68
01/04/2012 20:10	303.7	5.07	0.61	4.77	3.06	962	67.28	12.57
01/04/2012 20:20	303.3	4.55	0.34	4.19	2.84	962	67.4	12.52
01/04/2012 20:30	303.3	4.66	0.58	4.39	2.62	962	67.31	12.45
01/04/2012 20:40	305.8	4.49	0.59	4.22	2.64	961	67.12	12.29
01/04/2012 20:50	308.3	4.29	0.67	4.02	2.56	960	65.82	12.09
01/04/2012 21:20	314.2	3.9	0.16	3.63	2.16	960	65.35	12.17
01/04/2012 21:30	328.6	3.63	0.27	3.35	2.39	961	65.98	12.2
01/04/2012 23:00	348.5	3.14	0.44	2.81	1.89	961	69.93	12.14
01/04/2012 23:20	13.2	3.57	0.33	3.45	2.63	961	71.93	12.08
01/04/2012 23:30	34.71	2.48	0.3	2.55	2.56	960	72.65	12.05
01/04/2012 23:40	34.8	2.12	0.27	2.13	2.42	959	73.01	12.02
01/04/2012 23:50	78.06	1.71	0.3	1.61	1.74	960	73.92	12.12
02/04/2012 00:20	164.7	0.52	0.26	0.32	1.52	959	74.15	12.18
02/04/2012 00:30	192.2	0.88	0.21	0.67	1.12	959	73.95	12.05
02/04/2012 00:40	187	1.28	0.42	1.12	0.91	960	74.89	12.02
02/04/2012 00:50	146.5	2.26	0.2	2.23	1.4	960	73.91	12.02
02/04/2012 01:00	169.6	2.14	0.11	2.03	0.86	959	73.95	12.11
02/04/2012 01:10	151.9	3.29	0.33	3.32	2.66	960	75.22	12.06
02/04/2012 01:20	167.6	3.58	0.38	3.53	3.45	960	75.37	12.03
02/04/2012 01:30	163.4	3.01	0.4	2.96	3.06	960	75.71	11.82
02/04/2012 01:40	173.1	2.65	0.32	2.64	3.45	960	75.79	12.1
02/04/2012 01:50	180.2	2.19	0.32	2.14	3.34	959	75.98	12.16
02/04/2012 02:00	162.5	2.01	0.23	2.15	3.51	958	76.22	12.35
02/04/2012 02:10	150.4	2.34	0.31	2.5	4.28	957	76.6	12.47
02/04/2012 02:20	142.2	3.47	0.36	3.73	4.83	958	76.39	12.43
02/04/2012 02:50	145.7	4.4	0.41	4.59	4.85	957	77.51	12.44
02/04/2012 07:00	84.89	3.3	0.56	3.26	2.78	958	77.63	12.55
02/04/2012 07:10	83.32	3.19	0.7	3.21	2.26	958	77.18	12.66
02/04/2012 07:30	82.99	2.94	0.43	2.78	2.29	959	77.21	12.67
02/04/2012 07:40	77.22	2.49	0.33	2.55	2.53	958	78.88	12.68
02/04/2012 07:50	79.05	2.54	0.44	2.52	2.18	958	79.43	12.71
02/04/2012 08:00	76.06	2.66	0.6	2.5	2.1	959	78.97	12.72
02/04/2012 08:10	76.47	3.12	0.55	2.93	2.58	959	79.05	12.78
02/04/2012 08:20	72.36	3.46	0.47	3.44	2.87	959	79.44	12.82
02/04/2012 08:30	62.31	2.9	0.39	2.91	3.15	959	78.6	12.82
02/04/2012 08:40	64.98	3.32	0.48	3.35	3.23	958	76.55	12.82
02/04/2012 08:50	67.76	2.98	0.49	2.89	2.58	958	75.54	12.79
02/04/2012 09:00	60.59	3.28	0.57	3.25	2.88	958	77.71	12.8
02/04/2012 09:10	53.75	3.36	0.59	3.3	3.01	958	79.14	12.81
02/04/2012 09:20	57.43	3.83	0.48	3.73	3.22	958	80.4	12.76
02/04/2012 09:30	68.9	4.19	0.62	4.15	3.72	958	80.9	12.75
02/04/2012 09:40	69.37	3.95	0.6	3.93	3.08	958	81.3	12.69
02/04/2012 09:50	62.61	4.1	0.37	4.1	4.03	959	82	12.55
02/04/2012 10:00	57.8	3.92	0.3	3.84	3.79	958	81.7	12.58
02/04/2012 10:10	67.33	3.62	0.42	3.54	3.22	957	81.5	12.6
02/04/2012 10:20	63.55	3.14	0.59	3.05	2.82	957	82.7	12.51
02/04/2012 10:30	64.81	3.85	0.34	3.74	3.24	957	82.8	12.69
02/04/2012 10:40	72.57	3.32	0.62	3.22	2.59	957	83.6	12.62
02/04/2012 10:50	72	3.71	0.54	3.61	3.07	957	84.4	12.47
02/04/2012 11:00	25.3	2.67	0.74	2.58	2.06	957	84.1	12.49
02/04/2012 11:10	32.71	3.48	0.62	3.33	2.9	957	82.8	12.33
02/04/2012 11:20	38.4	2.87	0.49	2.86	2.44	957	82.5	12.18
02/04/2012 11:30	29.8	2.95	0.5	2.91	3.06	957	82.4	12.27
02/04/2012 11:40	26.93	3.37	0.82	3.27	2.97	956	83.9	12.09
02/04/2012 11:50	25.7	2.86	0.72	2.81	2.86	956	83.5	12.12
02/04/2012 12:00	22.3	3.4	0.56	3.3	3.15	956	82.9	12.22
02/04/2012 12:10	1.5	2.64	0.59	2.57	2.48	956	82.5	12.08
02/04/2012 12:20	0.4	2.62	0.38	2.53	2.59	956	82.4	12.03
02/04/2012 12:30	2.9	2.69	0.7	2.6	2.27	957	81.3	12.02
02/04/2012 12:40	359.9	3.55	0.56	3.36	3.14	958	82.7	11.81
02/04/2012 12:50	10.6	3.58	0.69	3.42	2.75	957	84.5	11.58
02/04/2012 13:00	21.9	3.36	0.76	3.21	2.87	957	85.1	11.27
02/04/2012 13:10	24.5	2.33	0.6	2.28	2.37	957	85.6	11.01
02/04/2012 13:20	20.5	2.49	0.86	2.4	1.97	957	85.3	10.3
02/04/2012 13:30	8.5	3.23	0.59	3.15	2.95	957	83	10.61
02/04/2012 13:40	9.3	2.68	0.61	2.61	2.21	957	82.1	11.18
02/04/2012 13:50	348.6	2.25	0.6	2.16	2.11	956	82	11.37
02/04/2012 14:00	353.7	3.03	0.84	2.93	2.68	955	81.6	11.93
02/04/2012 14:20	5.9	3.26	0.71	3.11	2.79	956	81.2	12
02/04/2012 14:30	31.32	3.44	0.56	3.37	3.04	957	80.5	12.09
02/04/2012 14:40	39.28	1.84	0.55	1.76	1.79	957	79.55	11.95
02/04/2012 14:50	2.4	1.81	0.57	1.83	1.69	958	79.63	11.94
02/04/2012 15:10	317.5	1.62	0.71	1.54	1.76	957	80.4	11.92
02/04/2012 15:50	321.6	4.65	0.91	4.57	4.22	956	81	12.05
02/04/2012 16:00	306.9	4.86	0.68	4.79	4.58	955	79.5	11.78
02/04/2012 16:10	300.4	5.02	0.65	4.99	4.82	954	78.64	11.49
02/04/2012 16:20	300	4.66	0.37	4.62	4.26	953	80.2	11.38
02/04/2012 16:30	296.6	4.45	0.68	4.4	4.17	952	80.1	12
02/04/2012 16:40	290.2	4.06	0.44	4.03	3.58	952	79.11	11.72
02/04/2012 17:10	296.9	3.07	0.39	2.86	2.19	952	79.93	11.31
02/04/2012 17:20	290.8	3.54	0.53	3.45	2.91	952	80.1	11.03
02/04/2012 17:30	293.8	3.58	0.54	3.46	2.61	952	79.9	11.45
02/04/2012 17:40	294.9	3.17	0.39	3.08	2.34	953	78.85	12.15
02/04/2012 18:00	312.1	3.77	0.64	3.63	3.11	953	77.79	12.16
02/04/2012 18:10	314.2	3.96	0.48	3.79	3.27	953	76.45	12.18
02/04/2012 18:20	321.7	3.39	0.43	3.14	2.39	953	74.03	11.84
02/04/2012 18:30	335	2.41	0.52	2.3	1.77	953	73.17	10.98
02/04/2012 18:40	317.1	3.44	0.61	3.22	2.18	953	72.85	11.82
03/04/2012 03:10	290.7	4.04	0.18	3.94	2.87	953	72.3	11.91
03/04/2012 03:20	279.7	3.49	0.3	3.32	2.65	953	71.67	11.83
03/04/2012 03:30	278.3	3.89	0.34	3.74	2.73	954	72.68	11.9
03/04/2012 03:40	277.6	4.28	0.31	4.25	3.41	954	70.45	10.74
03/04/2012 03:50	274	4.51	0.46	4.4	3.56	953	69.01	9.9
03/04/2012 04:00	285.2	4.68	0.44	4.51	3.68	954	69.45	10.18
03/04/2012 04:10	275.7	3.91	0.38	3.91	3.27	954	68.63	10.57
03/04/2012 04:20	276.1	4.35	0.43	4.22	3.52	954	67.95	10.82
03/04/2012 04:30	268.6	3.13	0.69	3.07	2.86	954	67.61	11.09
03/04/2012 05:20	267.6	4.12	0.75	3.91	2.96	954	68.47	10.48
03/04/2012 05:30	266.6	4.29	0.64	4.07	3.15	955	67.57	10.86
03/04/2012 05:40	266.6	3.73	0.55	3.58	2.47	955	68.12	10.18
03/04/2012 05:50	267.6	4.14	0.6	4.03	2.64	955	69.06	9.04
03/04/2012 06:00	266.9	3.67	0.72	3.79	2.68	956	69.98	10.31
03/04/2012 06:20	274	4.64	0.59	4.53	3.49	956	69.18	10.45
03/04/2012 06:30	269.2	4.77	0.45	4.62	3.65	956	68.92	9.86
03/04/2012 06:40	273.1	5.53	0.34	5.48	4.36	956	68.95	9.45
03/04/2012 06:50	275.3	4.92	0.27	4.77	3.65	956	69.93	9.27
03/04/2012 07:00	272.4	4.48	0.38	4.28	3.06	957	70.45	8.96
03/04/2012 07:10	274.1	5.04	0.46	4.87	3.58	957	70.26	10.09
03/04/2012 07:20	267	4.72	0.77	4.5	3.63	956	69.26	10.37
03/04/2012 07:30	276.8	5.53	0.66	5.49	4.21	956	69.74	10.07
03/04/2012 07:40	275.3	5	0.5	4.91	4.27	956	69.7	10.37
03/04/2012 07:50	267.6	5.08	0.62	4.97	4.19	956	70.07	9.89
03/04/2012 08:00	266.8	5.32	0.9	5.1	4.47	956	70.48	10.22
03/04/2012 08:50	267.9	2.54	0.68	2.51	2.18	957	70.44	10.46
03/04/2012 09:20	269.3	2.39	0.57	2.28	2.33	958	71.07	10.73
03/04/2012 09:30	276.9	2.5	0.68	2.47	2.72	957	70.7	10.78
03/04/2012 09:40	269.3	2.66	0.54	2.77	2.66	958	70.58	9.88
03/04/2012 09:50	269.1	3.03	0.61	3.01	2.4	958	71.01	9.44
03/04/2012 11:20	354.4	2.29	0.24	2.29	2.03	958	71.24	10.28
03/04/2012 11:30	340	2.95	0.39	2.84	2.42	959	71.79	11
03/04/2012 16:10	326.5	3.03	0.43	2.96	3.15	959	71.77	11.07
03/04/2012 21:20	292.3	6.56	0.75	6.22	4.89	959	72.19	10.76
03/04/2012 21:30	290.7	6.25	0.88	6.03	4.55	959	72.4	10.71
03/04/2012 21:40	284.8	6.22	0.67	5.94	4.47	959	71.5	10.39
03/04/2012 21:50	281	6.42	1.44	6.28	4.68	959	70.65	10.17
03/04/2012 22:00	285.7	7.2	1.13	6.93	5.34	959	70.87	9.47
03/04/2012 22:10	287.5	7.28	0.91	7.07	5.6	959	70.04	10.08
03/04/2012 22:20	288.3	7.06	0.88	6.76	4.83	960	70	9.45
03/04/2012 22:30	291.1	6.01	0.7	5.77	4.12	959	69.81	8.92
03/04/2012 22:40	293.8	6.48	0.6	6.2	4.36	959	69.76	8.62
03/04/2012 22:50	288.7	5.96	0.63	5.74	4.5	959	70.2	8.79
03/04/2012 23:00	279.4	5.73	0.69	5.64	4.67	959	70.23	8.67
03/04/2012 23:10	280.2	5.34	0.54	5.23	4.31	959	70.17	8.9
03/04/2012 23:20	284.4	5.63	0.69	5.42	4.53	959	70.46	9.03
03/04/2012 23:30	283.8	6.28	0.92	6.2	4.74	960	70.78	8.63
03/04/2012 23:40	275.6	5.88	0.73	5.73	4.73	959	71.32	7.626
03/04/2012 23:50	273.9	6.66	0.95	6.62	5.52	960	71.87	7.562
04/04/2012 00:00	273.3	6.09	1.06	5.98	5.11	960	72.52	7.362
04/04/2012 00:10	275.4	6.07	1.01	5.95	5.4	960	71.79	7.076
04/04/2012 00:20	284.2	7.32	0.62	7.1	5.36	960	71.95	7.512
04/04/2012 00:30	289	6.88	0.71	6.68	5.29	960	73.4	7.173
04/04/2012 00:40	289.4	7	0.72	6.72	5.28	960	73.59	6.598
04/04/2012 00:50	289.9	6.92	0.53	6.69	4.93	960	74.08	6.524
04/04/2012 01:00	291.9	7.58	0.51	7.35	5.45	960	74.69	6.975
04/04/2012 01:10	290.5	7.69	0.57	7.39	5.62	960	75.75	7.197
04/04/2012 01:20	288.8	7.37	0.68	7.09	5.3	960	76.77	7.742
04/04/2012 01:30	284.8	7.76	1.15	7.49	5.21	960	76.62	7.534
04/04/2012 01:40	286.7	7.84	1.09	7.48	5.17	960	75.67	7.804
04/04/2012 01:50	284.3	7.66	0.88	7.3	5.26	960	75.35	7.927
04/04/2012 02:00	281.2	8.05	0.83	7.95	6.19	960	74.73	8.01
04/04/2012 02:10	277.8	8.04	0.77	7.85	5.88	960	72.92	8.79
04/04/2012 02:20	274.6	9.26	0.69	9.02	7.31	960	74.53	8.23
04/04/2012 02:30	278.3	9.38	0.52	9.23	7.43	960	76.81	8.05
04/04/2012 02:40	277.5	9.05	0.57	8.84	6.99	960	76.24	7.793
04/04/2012 02:50	278.2	8.79	0.55	8.58	6.47	959	76.77	8.14
04/04/2012 03:00	280.3	8.94	0.65	8.72	6.84	958	76.56	8.03
04/04/2012 03:10	282.1	8.13	0.82	7.96	6.34	958	76.9	7.932
04/04/2012 03:20	273.8	7.36	0.54	7.23	5.7	958	76.69	7.611
04/04/2012 03:30	277.4	8.2	0.64	7.98	6.26	958	76.87	7.477
04/04/2012 03:40	272.6	8.06	0.71	7.94	6.01	959	77.67	7.393
04/04/2012 03:50	271.6	7.34	0.54	7.19	5.64	959	78.8	7.438
04/04/2012 04:00	272.9	7.49	0.46	7.36	5.93	959	79.33	7.435
04/04/2012 04:10	265.5	7.16	0.88	6.87	6	959	80.2	7.552
04/04/2012 11:00	276.1	9.5	1.37	9.56	8.55	959	80.7	7.832
04/04/2012 11:30	276.1	9.67	1.62	9.74	8.6	958	81.5	7.979
04/04/2012 11:40	278.1	10.57	1.42	10.54	10.15	958	82	7.923
04/04/2012 12:00	284.2	13.74	1.24	13.64	11.67	958	82.3	8.07
04/04/2012 12:10	282.7	12.26	1.53	12.23	10.78	959	82.6	8.21
04/04/2012 12:50	285.3	12.74	1.63	12.69	11.61	959	82.9	8.31
04/04/2012 13:00	276.8	11.04	1.4	11.1	10.65	959	83.3	8.37
04/04/2012 13:10	282.5	12.06	0.78	12.12	11.22	958	83.7	8.44
04/04/2012 13:20	283	10.57	0.84	10.54	9.51	959	84	8.5
04/04/2012 13:30	280.2	9.75	1.12	9.71	8.81	959	84.3	8.62
04/04/2012 13:40	279	10.02	0.95	9.99	8.85	959	84.2	8.7
04/04/2012 13:50	283.1	9.09	1.21	9.15	8.28	958	85.3	8.79
04/04/2012 14:00	268.1	9.48	1.55	9.61	8.96	958	86.7	8.88
04/04/2012 14:10	279.4	12.58	2.02	12.57	10.87	958	87	8.89
04/04/2012 14:20	284.7	12.86	1.5	12.75	11.28	959	87.4	8.95
04/04/2012 14:30	276.5	11.38	2.16	11.38	10.14	958	87.8	8.98
04/04/2012 14:40	277	12.27	1.62	12.26	11.23	957	89.3	9.05
04/04/2012 14:50	281.1	13.24	1.12	13.11	11.41	957	89.7	9.05
04/04/2012 15:00	272.7	8.95	2.13	9.04	8.65	957	89.8	9.08
04/04/2012 15:10	266.3	10.9	1.43	10.88	9.78	956	90.3	9.09
04/04/2012 15:20	268	10.48	1.75	10.67	9.75	956	90.6	9.11
04/04/2012 15:30	274	13.66	1.42	13.64	12.15	956	91.3	9.25
04/04/2012 15:40	274.1	13.46	1.84	13.32	11.65	956	91.6	9.3
04/04/2012 15:50	269.2	13.09	1.6	13.07	11.59	957	91.7	9.3
04/04/2012 16:10	269.4	12.4	1.81	12.51	11.85	956	91.9	9.26
04/04/2012 16:20	271.8	10.94	1.6	10.99	9.94	956	91.6	9.23
04/04/2012 16:30	275.7	12.83	1.97	12.88	11.87	956	91.7	9.29
04/04/2012 16:40	277.4	11.77	2.12	11.85	10.81	956	91.3	9.36
04/04/2012 16:50	275.2	10.53	1.2	10.57	9.71	956	90.5	9.49
04/04/2012 17:00	275.1	10.17	1.73	10.14	8.97	956	89.4	9.5
04/04/2012 17:10	266.6	9.71	1.61	9.84	8.72	955	90.1	9.5
04/04/2012 17:30	266	11	1.97	10.97	9.93	955	90	9.5
04/04/2012 17:40	268.2	10.12	1.22	10.26	9.15	955	91.4	9.55
04/04/2012 18:10	268.8	10.17	1.39	10.2	9.09	955	91.4	9.62
04/04/2012 18:20	266.9	9.12	1.74	9.18	8.37	954	91.4	9.69
05/04/2012 00:40	289.1	6.57	0.8	6.43	5.4	954	91.2	9.7
05/04/2012 01:40	270.4	8.87	0.81	8.82	7.61	953	92	9.7
05/04/2012 03:40	284.7	8.45	1.08	8.28	6.64	953	91.7	9.76
05/04/2012 03:50	280.1	7.03	0.91	6.95	6.07	953	92.1	10.02
05/04/2012 04:00	266.6	6.28	1.12	6.15	5.37	954	92.5	10.07
05/04/2012 04:40	271.3	7.27	0.89	7.21	6.23	954	92.2	10.13
05/04/2012 04:50	272.5	9.24	0.75	9.13	7.14	954	90.6	10.08
05/04/2012 05:00	272.9	9.36	0.51	9.26	7.31	954	90.1	9.89
05/04/2012 05:10	271.6	9.79	0.69	9.68	7.7	954	90.9	9.75
05/04/2012 05:20	274	9.46	0.89	9.29	7.42	953	91.2	9.72
05/04/2012 05:30	271.6	8.8	0.78	8.67	6.97	953	90.6	9.8
05/04/2012 05:40	272.5	9.04	1.12	8.87	7.01	952	90.4	9.78
05/04/2012 05:50	273	8.16	1.16	8.07	7.08	951	89.5	9.61
05/04/2012 06:00	266.6	7.73	1.37	7.7	7.43	950	90.1	9.6
05/04/2012 06:10	268.8	8.6	0.97	8.42	7.33	950	90.7	9.98
05/04/2012 06:20	274.2	9.06	1.33	8.88	7.3	949	91.2	10.15
05/04/2012 06:30	275	7.69	1.1	7.62	6.51	948	91.3	10.19
05/04/2012 06:40	275.8	8.11	1.06	8.1	7.25	949	90.8	10.15
05/04/2012 06:50	278.6	8.35	0.82	8.42	7.85	949	91.2	10.19
05/04/2012 07:00	281.3	8.22	0.74	8.29	7.76	949	90.6	10.24
05/04/2012 07:10	279	8.09	0.85	8.05	7.4	949	90.6	10.29
05/04/2012 07:20	280.4	7.43	0.92	7.49	7.14	949	92	10.2
05/04/2012 07:30	282.5	7.35	0.87	7.34	6.43	949	91.8	10.2
05/04/2012 07:40	270.8	5.44	1.13	5.55	5.48	949	91	10.05
05/04/2012 08:10	270	10.04	1.59	9.97	8.78	949	90.7	10.15
05/04/2012 08:20	278	9.73	1.32	9.81	9.14	948	90.3	10.19
05/04/2012 09:30	276.6	7.74	2.24	7.76	7.04	948	90.9	10.1
05/04/2012 09:40	279.5	10.52	1.45	10.53	9.65	948	89.8	10.12
05/04/2012 09:50	288.1	8.72	1.05	8.71	8.25	948	89.1	10.05
05/04/2012 10:00	289.4	7.53	1.11	7.55	7	948	89.5	9.75
05/04/2012 10:10	280.9	6.28	0.95	6.3	5.79	948	89.3	9.58
05/04/2012 10:20	289.3	6.43	0.62	6.47	6.1	947	88.5	9.61
05/04/2012 10:30	280.9	6.16	0.86	6.13	5.68	947	87.5	9.7
05/04/2012 10:40	283.8	6.38	0.76	6.33	5.84	947	87.3	9.92
05/04/2012 10:50	286.9	6.7	0.91	6.71	6.09	947	85.7	9.98
05/04/2012 11:00	295.9	6.64	0.82	6.66	6.79	946	84.8	9.89
05/04/2012 11:10	282.7	6.86	0.93	6.83	6.59	947	83.6	9.92
05/04/2012 11:20	278.5	6.08	0.48	6.06	5.57	947	81.6	9.98
05/04/2012 11:30	270.6	5.65	0.86	5.56	4.73	947	80.6	9.98
05/04/2012 11:40	267.9	6.56	0.97	6.54	5.64	947	80.7	9.87
05/04/2012 11:50	269.5	6.31	0.61	6.18	5.51	947	80.8	9.79
05/04/2012 12:00	278.7	5.58	0.48	5.44	4.55	948	80.3	9.89
05/04/2012 15:00	312.1	5.41	0.61	5.34	5.25	948	81.2	9.82
05/04/2012 15:10	308.7	5.42	0.47	5.41	5.37	948	80.6	10
05/04/2012 16:20	283.7	5.82	0.72	5.78	5.3	948	77.77	9.93
05/04/2012 16:30	290.5	6.78	0.59	6.69	5.86	948	77.02	9.88
05/04/2012 16:40	300.6	6.32	0.71	6.24	6.02	948	76.61	9.95
05/04/2012 16:50	317.6	4.1	0.65	4.03	3.75	947	76.63	9.98
05/04/2012 17:00	310.2	2.39	0.33	2.36	2.08	946	76.12	9.87
05/04/2012 18:10	267.7	5.49	0.73	5.5	4.41	945	75.61	9.99
05/04/2012 18:30	268.3	5.92	0.79	5.95	5.29	945	74.83	10.12
05/04/2012 19:00	274.4	8.34	0.85	8.23	6.84	944	74.41	10.04
05/04/2012 19:10	289.7	9.35	1.5	9.29	8.23	943	72.92	10.15
